#string_protein_id	preferred_name	protein_size	annotation
204669.Acid345_3817	ABF42817.1	327	annotation not available
204669.Acid345_3818	ABF42818.1	400	Belongs to the DegT/DnrJ/EryC1 family. 
204669.Acid345_3819	ABF42819.1	251	annotation not available
204669.Acid345_3820	ABF42820.1	343	annotation not available
204669.Acid345_3821	ABF42821.1	206	annotation not available
204669.Acid345_3822	ABF42822.1	395	annotation not available
204669.Acid345_3823	ABF42823.1	361	annotation not available
204669.Acid345_3824	ABF42824.1	406	annotation not available
204669.Acid345_3825	ABF42825.1	228	annotation not available
204669.Acid345_3826	ABF42826.1	379	annotation not available
204669.Acid345_3827	ABF42827.1	746	annotation not available
204669.Acid345_3828	ABF42828.1	307	annotation not available
204669.Acid345_3829	ABF42829.1	99	annotation not available
204669.Acid345_3830	ABF42830.1	658	annotation not available
204669.Acid345_3831	ABF42831.1	1141	annotation not available
204669.Acid345_3832	ABF42832.1	294	annotation not available
204669.Acid345_3833	ABF42833.1	258	annotation not available
204669.Acid345_3834	ABF42834.1	370	Converts 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1- carboxylate (SHCHC) to 2-succinylbenzoate (OSB)
204669.Acid345_3835	ABF42835.1	439	Amino acid/polyamine/organocation transporter, APC superfamily; 2.A.3
204669.Acid345_3836	ABF42836.1	1076	annotation not available
204669.Acid345_3837	ABF42837.1	384	annotation not available
204669.Acid345_3838	ABF42838.1	254	annotation not available
204669.Acid345_3839	ABF42839.1	289	annotation not available
204669.Acid345_3840	ABF42840.1	1122	annotation not available
204669.Acid345_3841	ABF42841.1	1123	annotation not available
204669.Acid345_3842	ABF42842.1	86	annotation not available
204669.Acid345_3843	ABF42843.1	472	annotation not available
204669.Acid345_3844	ABF42844.1	175	annotation not available
204669.Acid345_3845	ABF42845.1	454	annotation not available
204669.Acid345_3846	ABF42846.1	229	annotation not available
204669.Acid345_3847	ABF42847.1	149	annotation not available
204669.Acid345_3848	ABF42848.1	369	annotation not available
204669.Acid345_3849	ABF42849.1	214	annotation not available
204669.Acid345_3850	ABF42850.1	241	Belongs to the sigma-70 factor family. ECF subfamily. 
204669.Acid345_3851	ABF42851.1	221	annotation not available
204669.Acid345_3852	ABF42852.1	507	annotation not available
204669.Acid345_3853	ABF42853.1	310	annotation not available
204669.Acid345_3854	rnc	258	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Processes some mRNAs, and tRNAs when they are encoded in the rRNA operon. Processes pre-crRNA and tracrRNA of type II CRISPR loci if present in the organism
204669.Acid345_3855	ABF42855.1	275	Belongs to the peptidase S26 family. 
204669.Acid345_3856	ABF42856.1	265	Belongs to the peptidase S26 family. 
204669.Acid345_3857	AsmA	862	annotation not available
204669.Acid345_3858	ABF42858.1	187	annotation not available
204669.Acid345_3859	ABF42859.1	214	annotation not available
204669.Acid345_3860	trpS	359	Catalyzes the attachment of tryptophan to tRNA(Trp). 
204669.Acid345_3861	ABF42861.1	282	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves. 
204669.Acid345_3862	ABF42862.1	353	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves. 
204669.Acid345_3863	ABF42863.1	680	Belongs to the pseudouridine synthase RsuA family. 
204669.Acid345_3864	Aminotransferase	374	Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily
204669.Acid345_3865	ABF42865.1	347	annotation not available
204669.Acid345_3866	ABF42866.1	272	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic/apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates. 
204669.Acid345_3867	ABF42867.1	203	annotation not available
204669.Acid345_3868	purA	442	Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP
204669.Acid345_3869	ABF42869.1	95	annotation not available
204669.Acid345_3870	ABF42870.1	285	annotation not available
204669.Acid345_3871	ABF42871.1	196	annotation not available
204669.Acid345_3872	ABF42872.1	65	Belongs to the 4-oxalocrotonate tautomerase family. 
204669.Acid345_3873	ndk	141	Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate
204669.Acid345_3874	sucD	293	Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The alpha subunit of the enzyme binds the substrates coenzyme A and phosphate, while succinate binding and nucleotide specificity is provided by the beta subunit. 
204669.Acid345_3875	sucC	392	Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit
204669.Acid345_3876	ABF42876.1	135	annotation not available
204669.Acid345_3877	MosC	224	annotation not available
204669.Acid345_3878	ABF42878.1	261	Outer membrane transport energization protein TonB; TC 2.C.1.1.1
204669.Acid345_3879	ABF42879.1	132	annotation not available
204669.Acid345_3880	ABF42880.1	297	annotation not available
204669.Acid345_3881	ABF42881.1	221	annotation not available
204669.Acid345_3882	ABF42882.1	340	annotation not available
204669.Acid345_3883	ABF42883.1	136	annotation not available
204669.Acid345_3884	ABF42884.1	667	annotation not available
204669.Acid345_3885	trpD	347	Catalyzes the transfer of the phosphoribosyl group of 5- phosphorylribose-1-pyrophosphate (PRPP) to anthranilate to yield N-(5'- phosphoribosyl)-anthranilate (PRA)
204669.Acid345_3886	Levanase	507	Belongs to the glycosyl hydrolase 32 family. 
204669.Acid345_3887	ABF42887.1	807	annotation not available
204669.Acid345_3888	ABF42888.1	631	annotation not available
204669.Acid345_3889	ABF42889.1	133	annotation not available
204669.Acid345_3890	ABF42890.1	476	annotation not available
204669.Acid345_3891	ABF42891.1	235	Belongs to the SOS response-associated peptidase family. 
204669.Acid345_3892	ABF42892.1	492	annotation not available
204669.Acid345_3893	ABF42893.1	277	annotation not available
204669.Acid345_3894	ABF42894.1	307	annotation not available
204669.Acid345_3895	ABF42895.1	1149	annotation not available
204669.Acid345_3896	ABF42896.1	248	annotation not available
204669.Acid345_3897	ABF42897.1	313	annotation not available
204669.Acid345_3898	ABF42898.1	80	annotation not available
204669.Acid345_3899	ABF42899.1	96	annotation not available
204669.Acid345_3900	ABF42900.1	117	annotation not available
204669.Acid345_3901	ABF42901.1	292	annotation not available
204669.Acid345_3902	ABF42902.1	357	annotation not available
204669.Acid345_3903	ABF42903.1	210	annotation not available
204669.Acid345_3904	Sel1	571	annotation not available
204669.Acid345_3905	ABF42905.1	451	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
204669.Acid345_3906	ABF42906.1	78	annotation not available
204669.Acid345_3907	ABF42907.1	407	annotation not available
204669.Acid345_3908	ABF42908.1	267	annotation not available
204669.Acid345_3909	ABF42909.1	1153	annotation not available
204669.Acid345_3910	ABF42910.1	135	annotation not available
204669.Acid345_3911	ABF42911.1	124	annotation not available
204669.Acid345_3912	ABF42912.1	278	annotation not available
204669.Acid345_3913	ABF42913.1	132	annotation not available
204669.Acid345_3914	ABF42914.1	83	annotation not available
204669.Acid345_3915	ABF42915.1	50	annotation not available
204669.Acid345_3916	def	208	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions. 
204669.Acid345_3917	ABF42917.1	79	annotation not available
204669.Acid345_3918	ABF42918.1	345	Belongs to the AB hydrolase superfamily. MetX family. 
204669.Acid345_3919	ABF42919.1	404	Catalyzes the decarboxylative condensation of pimeloyl-[acyl- carrier protein] and L-alanine to produce 8-amino-7-oxononanoate (AON), [acyl-carrier protein], and carbon dioxide. 
204669.Acid345_3920	ABF42920.1	350	annotation not available
204669.Acid345_3921	ABF42921.1	534	annotation not available
204669.Acid345_3922	ABF42922.1	144	annotation not available
204669.Acid345_3923	ABF42923.1	418	annotation not available
204669.Acid345_3924	ABF42924.1	88	annotation not available
204669.Acid345_3925	ABF42925.1	193	annotation not available
204669.Acid345_3926	ABF42926.1	123	annotation not available
204669.Acid345_3927	ABF42927.1	174	annotation not available
204669.Acid345_3928	ABF42928.1	144	annotation not available
204669.Acid345_3929	ABF42929.1	224	annotation not available
204669.Acid345_3930	ABF42930.1	436	annotation not available
204669.Acid345_3931	Tryptophanase	458	annotation not available
204669.Acid345_3932	ABF42932.1	388	annotation not available
204669.Acid345_3933	ABF42933.1	298	annotation not available
204669.Acid345_3934	ABF42934.1	1117	annotation not available
204669.Acid345_3935	ABF42935.1	510	Metallo peptidase; MEROPS family M64
204669.Acid345_3936	ABF42936.1	746	annotation not available
204669.Acid345_3937	ABF42937.1	476	annotation not available
204669.Acid345_3938	ABF42938.1	248	annotation not available
204669.Acid345_3939	ABF42939.1	667	annotation not available
204669.Acid345_3940	ABF42940.1	488	annotation not available
204669.Acid345_3941	ABF42941.1	325	annotation not available
204669.Acid345_3942	ABF42942.1	265	annotation not available
204669.Acid345_3943	ABF42943.1	253	annotation not available
204669.Acid345_3944	ABF42944.1	172	annotation not available
204669.Acid345_3945	ABF42945.1	281	annotation not available
204669.Acid345_3946	ABF42946.1	422	annotation not available
204669.Acid345_3947	ABF42947.1	467	annotation not available
204669.Acid345_3948	ABF42948.1	371	annotation not available
204669.Acid345_3949	ABF42949.1	407	annotation not available
204669.Acid345_3950	ABF42950.1	689	annotation not available
204669.Acid345_3951	ABF42951.1	115	annotation not available
204669.Acid345_3952	ABF42952.1	165	annotation not available
204669.Acid345_3953	ABF42953.1	187	annotation not available
204669.Acid345_3954	ABF42954.1	161	annotation not available
204669.Acid345_3955	ABF42955.1	309	annotation not available
204669.Acid345_3956	ABF42956.1	308	annotation not available
204669.Acid345_3957	ABF42957.1	691	annotation not available
204669.Acid345_3958	ABF42958.1	250	annotation not available
204669.Acid345_3959	ABF42959.1	362	annotation not available
204669.Acid345_3960	ABF42960.1	244	annotation not available
204669.Acid345_3961	ABF42961.1	338	annotation not available
204669.Acid345_3962	ABF42962.1	405	annotation not available
204669.Acid345_3963	Recombinase	493	annotation not available
204669.Acid345_3964	ABF42964.1	90	Could be a mediator in iron transactions between iron acquisition and iron-requiring processes, such as synthesis and/or repair of Fe-S clusters in biosynthetic enzymes
204669.Acid345_3965	rnr	827	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs. 
204669.Acid345_3966	ABF42966.1	168	annotation not available
204669.Acid345_3967	murJ	540	Involved in peptidoglycan biosynthesis. Transports lipid- linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane
204669.Acid345_3968	ppa	184	Catalyzes the hydrolysis of inorganic pyrophosphate (PPi) forming two phosphate ions
204669.Acid345_3969	ABF42969.1	215	annotation not available
204669.Acid345_3970	ABF42970.1	164	annotation not available
204669.Acid345_3971	ABF42971.1	187	annotation not available
204669.Acid345_3972	ABF42972.1	149	annotation not available
204669.Acid345_3973	ABF42973.1	178	annotation not available
204669.Acid345_3974	ABF42974.1	131	annotation not available
204669.Acid345_3975	ABF42975.1	483	annotation not available
204669.Acid345_3976	ABF42976.1	407	annotation not available
204669.Acid345_3977	ABF42977.1	123	annotation not available
204669.Acid345_3978	ABF42978.1	155	annotation not available
204669.Acid345_3979	ABF42979.1	475	annotation not available
204669.Acid345_3980	ABF42980.1	1023	annotation not available
204669.Acid345_3981	ABF42981.1	183	annotation not available
204669.Acid345_3982	ABF42982.1	445	Pro-Hyp dipeptidase; Metallo peptidase; MEROPS family M38
204669.Acid345_3983	alaS	1098	Catalyzes the attachment of alanine to tRNA(Ala) in a two- step reaction: alanine is first activated by ATP to form Ala-AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)
204669.Acid345_3984	ABF42984.1	462	annotation not available
204669.Acid345_3985	ABF42985.1	143	Belongs to the UPF0102 family
